,Id,PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,SalePrice
1868,1089,0528240040,060,RL,51.0,8029.0,Pave,2,Lvl,1,Inside,1,Gilbert,Norm,Norm,1Fam,2Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,2,3,4,6,0.0,6,0.0,728.0,728.0,GasA,1,Y,1,728.0,728.0,0.0,1456.0,0.0,0.0,2.0,1.0,3.0,1.0,2,8.0,8,0.0,6,Attchd,2005.0,1,2.0,400.0,3,3,1,100.0,24.0,0.0,0.0,0.0,0.0,5,NA,0.0,7,2008,WD ,176000.0
1869,604,0534278070,020,RL,69.05520046484602,13495.0,Pave,2,Lvl,1,Corner,1,NAmes,Norm,Norm,1Fam,1Story,5,6,1956,1956,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,70.0,3,2,CBlock,3,3,4,3,625.0,5,201.0,222.0,1048.0,GasA,4,Y,1,1728.0,0.0,0.0,1728.0,1.0,0.0,2.0,0.0,3.0,1.0,3,7.0,7,1.0,2,Detchd,1956.0,3,2.0,576.0,3,3,1,0.0,99.0,0.0,0.0,0.0,0.0,5,NA,0.0,7,2009,WD ,177625.0
1870,2838,0908228040,050,RL,60.0,9738.0,Pave,1,Lvl,1,Inside,1,Edwards,Norm,Norm,1Fam,1.5Fin,5,7,1924,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,3,2,BrkTil,3,3,4,3,392.0,6,0.0,392.0,784.0,GasA,2,Y,1,949.0,272.0,0.0,1221.0,1.0,0.0,1.0,0.0,4.0,1.0,3,7.0,8,0.0,6,Attchd,1965.0,3,1.0,392.0,3,3,1,0.0,0.0,236.0,0.0,0.0,0.0,5,NA,0.0,3,2006,WD ,104900.0
1871,2777,0907181090,060,RL,68.0,9272.0,Pave,2,Lvl,1,Inside,1,CollgCr,Norm,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,3,PConc,2,3,4,1,500.0,6,0.0,342.0,842.0,GasA,1,Y,1,856.0,893.0,0.0,1749.0,0.0,0.0,2.0,1.0,3.0,1.0,2,7.0,8,0.0,6,Attchd,1999.0,2,2.0,515.0,3,3,1,140.0,85.0,0.0,0.0,0.0,0.0,5,NA,0.0,6,2006,WD ,196000.0
1872,1723,0528186050,120,RL,48.0,7841.0,Pave,2,Lvl,1,Inside,1,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,394.0,1,3,PConc,1,3,4,1,848.0,6,0.0,729.0,1577.0,GasA,1,Y,1,1577.0,0.0,0.0,1577.0,1.0,0.0,2.0,0.0,2.0,1.0,1,6.0,8,1.0,2,Attchd,2005.0,2,2.0,564.0,3,3,1,203.0,39.0,0.0,0.0,0.0,0.0,5,NA,0.0,5,2007,WD ,280000.0
1873,349,0527110020,080,RL,69.05520046484602,8530.0,Pave,2,Lvl,1,Inside,1,Gilbert,Norm,Norm,1Fam,SLvl,7,5,1995,1996,Gable,CompShg,HdBoard,HdBoard,BrkFace,22.0,3,3,PConc,2,3,4,6,0.0,6,0.0,384.0,384.0,GasA,2,Y,1,804.0,670.0,0.0,1474.0,0.0,0.0,2.0,1.0,3.0,1.0,3,7.0,8,1.0,3,BuiltIn,1995.0,1,2.0,400.0,3,3,1,120.0,72.0,0.0,0.0,0.0,0.0,5,Shed,700.0,5,2009,WD ,168500.0
1874,2313,0527107020,060,RL,69.05520046484602,13041.0,Pave,3,Lvl,1,Inside,1,Gilbert,Norm,Norm,1Fam,2Story,6,5,1995,1995,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,PConc,2,3,4,6,0.0,6,0.0,781.0,781.0,GasA,2,Y,1,781.0,890.0,0.0,1671.0,0.0,0.0,2.0,1.0,3.0,1.0,3,7.0,8,1.0,3,Attchd,1995.0,1,2.0,423.0,3,3,1,0.0,84.0,0.0,0.0,0.0,0.0,5,NA,0.0,2,2006,WD ,170000.0
1875,2279,0923202220,020,RL,200.0,43500.0,Pave,1,Lvl,1,Inside,1,Mitchel,Artery,Norm,1Fam,1Story,3,5,1953,1953,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,4,1,0.0,6,0.0,0.0,0.0,GasA,1,Y,1,2034.0,0.0,0.0,2034.0,0.0,0.0,1.0,0.0,2.0,1.0,3,9.0,7,0.0,6,2Types,1953.0,2,4.0,1041.0,3,3,3,483.0,266.0,0.0,0.0,0.0,561.0,3,NA,0.0,6,2007,WD ,130000.0
1876,1346,0903233080,050,RM,52.0,6240.0,Pave,1,Lvl,1,Inside,1,BrkSide,Norm,Norm,1Fam,1.5Fin,7,5,1939,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,3,4,300.0,5,240.0,449.0,989.0,GasA,3,Y,1,1245.0,764.0,0.0,2009.0,0.0,0.0,2.0,0.0,4.0,1.0,3,7.0,6,1.0,2,Detchd,1939.0,3,2.0,400.0,3,3,1,0.0,20.0,0.0,0.0,0.0,0.0,5,NA,0.0,1,2008,WD ,150000.0
1877,2770,0907125080,020,RL,95.0,13015.0,Pave,1,Lvl,1,Corner,1,CollgCr,Norm,Norm,1Fam,1Story,5,6,1996,1996,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,2,PConc,2,3,4,6,0.0,6,0.0,1100.0,1100.0,GasA,1,Y,1,1100.0,0.0,0.0,1100.0,0.0,0.0,1.0,1.0,3.0,1.0,3,5.0,8,0.0,6,Attchd,1996.0,2,2.0,462.0,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,5,NA,0.0,6,2006,WD ,145000.0
1878,2923,0923230040,090,RL,63.0,9297.0,Pave,1,Lvl,1,Inside,1,Mitchel,Norm,Norm,Duplex,1Story,5,5,1976,1976,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,3,3,4,2,1606.0,6,0.0,122.0,1728.0,GasA,3,Y,1,1728.0,0.0,0.0,1728.0,2.0,0.0,2.0,0.0,4.0,2.0,3,8.0,8,0.0,6,Detchd,1976.0,3,2.0,560.0,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,5,NA,0.0,7,2006,WD ,188000.0
1879,1619,0527110120,060,RL,57.0,8773.0,Pave,2,HLS,1,Inside,1,Gilbert,Norm,Norm,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,2,3,2,6,0.0,6,0.0,916.0,916.0,GasA,2,Y,1,916.0,684.0,0.0,1600.0,0.0,0.0,2.0,1.0,3.0,1.0,3,7.0,8,1.0,3,Attchd,1997.0,1,2.0,460.0,3,3,1,100.0,38.0,0.0,0.0,0.0,0.0,5,NA,0.0,8,2007,WD ,169000.0
1880,2178,0908152260,020,RL,74.0,8536.0,Pave,1,Lvl,1,Corner,1,Edwards,Norm,Norm,1Fam,1Story,5,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,2,3,4,6,0.0,6,0.0,1125.0,1125.0,GasA,2,Y,1,1125.0,0.0,0.0,1125.0,0.0,0.0,1.0,1.0,2.0,1.0,3,5.0,8,0.0,6,Attchd,2007.0,3,2.0,430.0,3,3,1,80.0,64.0,0.0,0.0,0.0,0.0,5,NA,0.0,4,2007,New,155000.0
1881,1160,0533206050,120,FV,59.0,4282.0,Pave,3,Lvl,1,Inside,1,Somerst,Norm,Norm,TwnhsE,1Story,7,5,2004,2004,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,3,PConc,2,3,3,1,16.0,6,0.0,1375.0,1391.0,GasA,1,Y,1,1391.0,0.0,0.0,1391.0,0.0,0.0,2.0,0.0,2.0,1.0,2,5.0,8,0.0,6,Attchd,2004.0,2,2.0,530.0,3,3,1,156.0,158.0,0.0,0.0,0.0,0.0,5,NA,0.0,7,2008,WD ,196000.0
1882,1755,0528275110,060,RL,69.05520046484602,8740.0,Pave,2,Lvl,1,Inside,1,Gilbert,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,3,PConc,2,3,4,1,574.0,6,0.0,280.0,854.0,GasA,1,Y,1,864.0,1131.0,0.0,1995.0,0.0,0.0,2.0,1.0,4.0,1.0,2,8.0,8,1.0,2,BuiltIn,2002.0,1,2.0,435.0,3,3,1,264.0,48.0,0.0,0.0,0.0,0.0,5,NA,0.0,7,2007,WD ,219500.0
1883,2412,0528218060,060,RL,65.0,10237.0,Pave,1,Lvl,1,Inside,1,Gilbert,RRAn,Norm,1Fam,2Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,3,PConc,2,3,4,6,0.0,6,0.0,728.0,728.0,GasA,1,Y,1,728.0,728.0,0.0,1456.0,0.0,0.0,2.0,1.0,3.0,1.0,2,8.0,8,1.0,2,Attchd,2005.0,1,2.0,390.0,3,3,1,0.0,24.0,0.0,0.0,0.0,0.0,5,NA,0.0,2,2006,New,170440.0
1884,889,0908151050,060,RL,75.0,7950.0,Pave,2,Bnk,1,Corner,1,Edwards,Norm,Norm,1Fam,2Story,6,6,1977,1977,Hip,CompShg,HdBoard,Plywood,BrkFace,140.0,3,3,CBlock,3,3,4,3,535.0,6,0.0,155.0,690.0,GasA,3,Y,1,698.0,728.0,0.0,1426.0,0.0,0.0,1.0,1.0,3.0,1.0,3,6.0,8,0.0,6,Attchd,1977.0,1,2.0,440.0,3,3,1,252.0,0.0,0.0,0.0,0.0,0.0,5,NA,0.0,7,2009,WD ,159500.0
1885,2181,0908154195,020,RL,128.0,39290.0,Pave,2,Bnk,1,Inside,1,Edwards,Norm,Norm,1Fam,1Story,10,5,2008,2009,Hip,CompShg,CemntBd,CmentBd,Stone,1224.0,1,3,PConc,1,3,1,1,4010.0,6,0.0,1085.0,5095.0,GasA,1,Y,1,5095.0,0.0,0.0,5095.0,1.0,1.0,2.0,1.0,2.0,1.0,1,15.0,8,2.0,2,Attchd,2008.0,1,3.0,1154.0,3,3,1,546.0,484.0,0.0,0.0,0.0,0.0,5,Elev,17000.0,10,2007,New,183850.0
1886,1186,0534126090,020,RL,80.0,10400.0,Pave,1,Lvl,1,Inside,1,NWAmes,Norm,Norm,1Fam,1Story,7,6,1970,1970,Hip,CompShg,Plywood,Plywood,BrkFace,288.0,3,3,PConc,3,3,4,6,0.0,6,0.0,1304.0,1304.0,GasA,2,Y,1,1682.0,0.0,0.0,1682.0,0.0,0.0,2.0,0.0,3.0,1.0,3,7.0,8,1.0,2,Attchd,1970.0,3,2.0,530.0,3,3,1,98.0,0.0,0.0,0.0,0.0,0.0,5,NA,0.0,5,2008,WD ,174000.0
1887,1613,0526352090,020,RL,85.0,10628.0,Pave,1,Lvl,1,Inside,1,NAmes,Norm,Norm,1Fam,1Story,7,5,1970,1970,Flat,Tar&Grv,Plywood,Plywood,None,0.0,3,2,CBlock,3,2,1,1,778.0,6,0.0,499.0,1277.0,GasA,3,Y,1,1277.0,0.0,0.0,1277.0,1.0,0.0,1.0,0.0,2.0,1.0,3,5.0,8,1.0,5,Attchd,1970.0,3,2.0,526.0,3,3,1,0.0,0.0,0.0,0.0,176.0,0.0,5,NA,0.0,4,2007,WD ,167000.0
1888,411,0527453060,160,RL,24.0,2280.0,Pave,1,Lvl,1,FR2,1,NPkVill,Norm,Norm,Twnhs,2Story,6,6,1976,1976,Gable,CompShg,Plywood,Brk Cmn,None,0.0,3,3,CBlock,2,3,4,2,566.0,6,0.0,289.0,855.0,GasA,3,Y,1,855.0,601.0,0.0,1456.0,0.0,0.0,2.0,1.0,3.0,1.0,3,7.0,8,1.0,3,Attchd,1976.0,3,2.0,440.0,3,3,1,87.0,0.0,0.0,0.0,0.0,0.0,5,NA,0.0,7,2009,WD ,148500.0
1889,810,0906226090,090,RL,64.0,7018.0,Pave,1,Lvl,1,Inside,1,SawyerW,Feedr,Norm,Duplex,2Story,5,5,1979,1979,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,Slab,3,3,4,1,0.0,6,0.0,0.0,0.0,GasA,3,Y,1,1114.0,1114.0,0.0,2228.0,0.0,0.0,2.0,0.0,6.0,2.0,3,8.0,8,0.0,6,Detchd,1979.0,3,2.0,720.0,3,3,1,73.0,0.0,0.0,0.0,0.0,0.0,5,NA,0.0,6,2009,WD ,147983.0
1890,548,0531452010,160,RL,75.0,10762.0,Pave,1,Lvl,1,Corner,1,SawyerW,Norm,Norm,TwnhsE,2Story,6,6,1980,1980,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,2,3,4,6,0.0,6,0.0,626.0,626.0,GasA,3,Y,1,626.0,591.0,0.0,1217.0,0.0,0.0,1.0,1.0,3.0,1.0,3,6.0,8,1.0,3,Attchd,1980.0,2,1.0,288.0,3,3,1,0.0,28.0,0.0,0.0,0.0,0.0,5,NA,0.0,4,2009,WD ,120000.0
1891,2179,0908152280,020,RL,60.0,7024.0,Pave,1,Lvl,1,Inside,1,Edwards,Norm,Norm,1Fam,1Story,5,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,1,2,4,2,980.0,6,0.0,110.0,1090.0,GasA,2,Y,1,1090.0,0.0,0.0,1090.0,1.0,0.0,1.0,1.0,2.0,1.0,3,5.0,8,0.0,6,Attchd,2005.0,1,2.0,450.0,3,3,1,0.0,49.0,0.0,0.0,0.0,0.0,5,NA,0.0,6,2007,WD ,157000.0
1892,2746,0905480160,050,RL,50.0,7585.0,Pave,1,Lvl,1,Inside,1,Edwards,Artery,Norm,1Fam,1.5Fin,5,3,1948,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,4,4,3,6,0.0,6,0.0,810.0,810.0,GasA,4,Y,2,1002.0,454.0,0.0,1456.0,1.0,1.0,1.0,0.0,4.0,1.0,3,7.0,8,1.0,3,Detchd,1954.0,3,1.0,280.0,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,5,NA,0.0,8,2006,WD ,91500.0
1893,1486,0908102030,030,RL,67.0,8777.0,Pave,1,Lvl,1,Inside,1,Edwards,Feedr,Norm,1Fam,1Story,5,7,1910,1950,Gable,CompShg,MetalSd,Wd Sdng,None,0.0,3,3,CBlock,4,3,4,6,0.0,6,0.0,796.0,796.0,GasA,2,Y,2,796.0,0.0,0.0,796.0,0.0,0.0,1.0,0.0,2.0,1.0,3,4.0,8,0.0,6,Attchd,nan,3,0.0,0.0,3,3,2,328.0,0.0,164.0,0.0,0.0,0.0,5,NA,0.0,5,2008,WD ,85000.0
1894,2168,0908102100,020,RL,70.0,9170.0,Pave,1,Lvl,1,Corner,1,Edwards,Feedr,Norm,1Fam,1Story,5,7,1965,1965,Hip,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,4,2,698.0,1,96.0,420.0,1214.0,GasA,1,Y,1,1214.0,0.0,0.0,1214.0,1.0,0.0,1.0,0.0,2.0,1.0,3,6.0,8,0.0,6,Detchd,1965.0,3,2.0,461.0,4,4,1,0.0,0.0,184.0,0.0,0.0,0.0,5,Shed,400.0,4,2007,WD ,140000.0
1895,2061,0905105260,020,RL,66.0,7742.0,Pave,1,Lvl,1,Inside,1,Sawyer,Norm,Norm,1Fam,1Story,5,7,1966,1966,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,4,3,763.0,6,0.0,192.0,955.0,GasA,1,Y,1,955.0,0.0,0.0,955.0,1.0,0.0,1.0,0.0,3.0,1.0,3,6.0,8,0.0,6,Attchd,1966.0,3,1.0,386.0,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,5,NA,0.0,1,2007,WD ,127000.0
1896,1131,0528490080,060,FV,64.0,8791.0,Pave,2,Lvl,1,Inside,1,Somerst,Norm,Norm,1Fam,2Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,3,PConc,2,3,4,4,503.0,6,0.0,361.0,864.0,GasA,1,Y,1,864.0,864.0,0.0,1728.0,0.0,0.0,2.0,1.0,3.0,1.0,2,7.0,8,0.0,6,Attchd,2003.0,2,2.0,673.0,3,3,1,216.0,56.0,0.0,0.0,0.0,0.0,5,NA,0.0,5,2008,WD ,207500.0
1897,2738,0905427030,075,RL,60.0,19800.0,Pave,1,Lvl,1,Inside,1,Edwards,Norm,Norm,1Fam,2.5Unf,6,8,1935,1990,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,3,3,BrkTil,3,3,4,4,425.0,6,0.0,1411.0,1836.0,GasA,2,Y,1,1836.0,1836.0,0.0,3672.0,0.0,0.0,3.0,1.0,5.0,1.0,2,7.0,8,2.0,2,Detchd,1993.0,3,2.0,836.0,3,3,1,684.0,80.0,32.0,0.0,0.0,0.0,5,NA,0.0,12,2006,WD ,415000.0
1898,929,0909425130,020,RL,90.0,13339.0,Pave,2,Lvl,1,Inside,1,Crawfor,Norm,Norm,1Fam,1Story,6,6,1960,1960,Gable,CompShg,HdBoard,Plywood,Stone,132.0,3,3,CBlock,3,3,4,5,65.0,3,875.0,621.0,1561.0,GasA,3,Y,1,1561.0,0.0,0.0,1561.0,1.0,0.0,2.0,0.0,3.0,1.0,3,6.0,8,1.0,2,Attchd,1960.0,1,2.0,463.0,3,3,1,0.0,148.0,0.0,0.0,120.0,0.0,5,NA,0.0,5,2009,WD ,193000.0
1899,362,0527164090,060,RL,65.0,8125.0,Pave,1,Lvl,1,Inside,1,Gilbert,Norm,Norm,1Fam,2Story,6,5,1994,1995,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,PConc,2,3,4,6,0.0,6,0.0,702.0,702.0,GasA,2,Y,1,702.0,779.0,0.0,1481.0,0.0,0.0,2.0,1.0,3.0,1.0,3,6.0,8,1.0,3,Attchd,1994.0,1,2.0,343.0,3,3,1,0.0,36.0,0.0,0.0,0.0,0.0,5,NA,0.0,3,2009,WD ,174000.0
1900,652,0535353240,060,RL,78.0,11419.0,Pave,1,Lvl,1,Corner,1,NAmes,Artery,Norm,1Fam,2Story,7,7,1948,1999,Gable,CompShg,WdShing,Wd Shng,None,0.0,3,3,CBlock,3,3,3,2,699.0,6,0.0,0.0,699.0,GasA,1,Y,2,801.0,726.0,0.0,1527.0,1.0,0.0,1.0,1.0,3.0,1.0,3,6.0,8,1.0,2,Attchd,1948.0,3,2.0,410.0,3,3,1,0.0,0.0,134.0,0.0,0.0,0.0,5,NA,0.0,12,2009,WD ,152500.0
1901,1466,0907262070,060,RL,72.0,7226.0,Pave,2,Lvl,1,CulDSac,1,CollgCr,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,3,PConc,2,3,4,6,0.0,6,0.0,798.0,798.0,GasA,1,Y,1,798.0,842.0,0.0,1640.0,0.0,0.0,2.0,1.0,3.0,1.0,2,6.0,8,0.0,6,Attchd,2003.0,2,2.0,595.0,3,3,1,0.0,45.0,0.0,0.0,0.0,0.0,5,NA,0.0,6,2008,WD ,183000.0
1902,2087,0905478220,050,RL,60.0,11100.0,Pave,1,Lvl,1,Inside,1,Edwards,Norm,Norm,1Fam,1.5Fin,5,6,1951,1994,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,3,3,3,5,1080.0,6,0.0,0.0,1080.0,GasA,3,N,1,1080.0,400.0,0.0,1480.0,1.0,0.0,1.0,0.0,4.0,1.0,3,7.0,8,1.0,2,Attchd,1951.0,3,1.0,253.0,3,3,1,0.0,0.0,68.0,0.0,0.0,0.0,5,NA,0.0,7,2007,WD ,136500.0
1903,1442,0907194020,060,RL,80.0,12435.0,Pave,1,Lvl,1,Inside,1,CollgCr,Norm,Norm,1Fam,2Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,172.0,2,3,PConc,2,3,4,1,361.0,6,0.0,602.0,963.0,GasA,1,Y,1,963.0,829.0,0.0,1792.0,0.0,0.0,2.0,1.0,3.0,1.0,2,7.0,8,1.0,3,Attchd,2001.0,2,2.0,564.0,3,3,1,0.0,96.0,0.0,245.0,0.0,0.0,5,NA,0.0,5,2008,WD ,231500.0
1904,2744,0905475150,020,RL,57.0,6420.0,Pave,2,Lvl,1,Inside,1,Edwards,Norm,Norm,1Fam,1Story,5,7,1952,1952,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,1,2,3,5,210.0,2,551.0,219.0,980.0,GasA,4,Y,2,1148.0,0.0,0.0,1148.0,0.0,1.0,1.0,0.0,2.0,1.0,3,6.0,8,0.0,6,Detchd,1952.0,3,1.0,308.0,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,5,NA,0.0,9,2006,WD ,123500.0
1905,1511,0908275280,050,RL,59.0,16466.0,Pave,2,Lvl,1,Inside,1,Edwards,Norm,Norm,1Fam,1.5Fin,5,7,1955,1955,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,2,PConc,3,3,4,6,0.0,6,0.0,816.0,816.0,GasA,3,Y,1,872.0,521.0,0.0,1393.0,0.0,0.0,1.0,1.0,3.0,1.0,3,8.0,8,0.0,6,Attchd,1955.0,3,1.0,300.0,3,3,1,121.0,0.0,0.0,0.0,265.0,0.0,5,NA,0.0,4,2008,WD ,135500.0
1906,2175,0908152060,080,RL,65.0,6285.0,Pave,1,Lvl,1,Inside,1,Edwards,Norm,Norm,1Fam,SLvl,6,6,1976,1976,Gable,CompShg,HdBoard,Plywood,None,0.0,3,4,CBlock,3,3,2,1,504.0,6,0.0,456.0,960.0,GasA,3,Y,1,1044.0,0.0,0.0,1044.0,1.0,0.0,1.0,0.0,3.0,1.0,3,7.0,8,1.0,4,Detchd,1976.0,3,2.0,528.0,3,4,1,228.0,0.0,0.0,0.0,0.0,0.0,5,NA,0.0,4,2007,WD ,133500.0
1907,1236,0535150280,020,RL,71.0,9204.0,Pave,1,Lvl,1,Inside,1,NAmes,Norm,Norm,1Fam,1Story,5,5,1963,1963,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,4,3,25.0,4,872.0,247.0,1144.0,GasA,3,Y,1,1144.0,0.0,0.0,1144.0,1.0,0.0,1.0,1.0,3.0,1.0,3,6.0,8,0.0,6,Detchd,1962.0,3,1.0,336.0,3,3,1,0.0,88.0,0.0,0.0,0.0,0.0,5,NA,0.0,8,2008,COD,124000.0
1908,2448,0528344060,060,RL,78.0,12011.0,Pave,2,Lvl,1,CulDSac,1,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,530.0,2,3,PConc,2,3,2,1,956.0,6,0.0,130.0,1086.0,GasA,1,Y,1,1086.0,838.0,0.0,1924.0,1.0,0.0,2.0,1.0,3.0,1.0,2,7.0,8,1.0,3,Attchd,1998.0,2,2.0,592.0,3,3,1,208.0,75.0,0.0,0.0,374.0,0.0,5,NA,0.0,6,2006,WD ,280000.0
1909,60,0528328100,060,RL,108.0,14774.0,Pave,2,Lvl,1,Corner,1,NoRidge,Norm,Norm,1Fam,2Story,9,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,165.0,2,3,PConc,2,3,4,6,0.0,6,0.0,1393.0,1393.0,GasA,1,Y,1,1422.0,1177.0,0.0,2599.0,0.0,0.0,2.0,1.0,4.0,1.0,2,10.0,8,1.0,3,BuiltIn,1999.0,1,3.0,779.0,3,3,1,668.0,30.0,0.0,0.0,0.0,0.0,5,NA,0.0,5,2010,WD ,333168.0
1910,346,0527105130,060,RL,69.05520046484602,11792.0,Pave,2,Lvl,1,Inside,1,Gilbert,Norm,Norm,1Fam,2Story,8,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,188.0,2,3,PConc,2,3,1,1,850.0,6,0.0,158.0,1008.0,GasA,1,Y,1,1008.0,1275.0,0.0,2283.0,0.0,0.0,2.0,1.0,4.0,1.0,2,9.0,8,1.0,2,BuiltIn,2003.0,1,3.0,632.0,3,3,1,120.0,46.0,0.0,0.0,0.0,0.0,5,NA,0.0,8,2009,WD ,270000.0
1911,678,0535450200,050,RL,60.0,8064.0,Pave,1,Lvl,1,Inside,1,NAmes,Artery,Norm,1Fam,1.5Fin,6,5,1950,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,2,4,621.0,6,0.0,174.0,795.0,GasA,2,N,1,765.0,368.0,0.0,1133.0,0.0,0.0,1.0,0.0,3.0,1.0,3,5.0,8,0.0,6,Detchd,1989.0,3,2.0,900.0,3,3,1,0.0,0.0,0.0,0.0,231.0,0.0,5,NA,0.0,12,2009,COD,128500.0
1912,2481,0531452080,120,RL,50.0,7175.0,Pave,1,Lvl,1,Inside,1,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1990,1991,Gable,CompShg,Plywood,Plywood,None,0.0,2,3,PConc,2,3,4,1,904.0,6,0.0,494.0,1398.0,GasA,2,Y,1,1398.0,0.0,0.0,1398.0,1.0,0.0,2.0,0.0,2.0,1.0,2,5.0,8,0.0,6,Attchd,1990.0,2,2.0,542.0,3,3,1,0.0,46.0,0.0,0.0,0.0,0.0,5,NA,0.0,7,2006,WD ,172000.0
1913,2729,0905300010,085,RL,72.0,10820.0,Pave,1,Lvl,1,Corner,1,Sawyer,Feedr,Norm,1Fam,SFoyer,5,7,1971,1972,Gable,CompShg,HdBoard,HdBoard,BrkFace,153.0,3,3,PConc,2,3,2,1,535.0,4,159.0,88.0,782.0,GasA,1,Y,1,810.0,0.0,0.0,810.0,1.0,0.0,1.0,0.0,2.0,1.0,3,4.0,8,0.0,6,Detchd,1973.0,3,2.0,576.0,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,5,NA,0.0,6,2006,WD ,130000.0
1914,453,0528174060,120,RL,34.0,5381.0,Pave,2,Lvl,1,Inside,1,NridgHt,Norm,Norm,Twnhs,1Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,Stone,135.0,2,3,PConc,2,3,2,2,900.0,6,0.0,406.0,1306.0,GasA,1,Y,1,1306.0,0.0,0.0,1306.0,1.0,0.0,2.0,0.0,1.0,1.0,2,5.0,8,1.0,2,Attchd,2005.0,2,2.0,624.0,3,3,1,170.0,63.0,0.0,0.0,0.0,0.0,5,NA,0.0,8,2009,WD ,196000.0
